,review
663,又是生硬的符号堆砌，故事似乎不需要来龙去脉，全是割裂的场景，每一个角色无论是文本还是表演上都无法连贯，而第一幕大巴戏也暴露了制作的粗糙，在表演上更暴露了自导自演的失控。荒岛政治，看起来似乎有难度，其实这样的主题和文本已经非常简单，再加上这么多的角色，最后竟只刻画几位“领袖”，唯一比较聪明的做法，的确大船场景消解了不少无聊。
664,所以四星五星的人真的没看过什么好片吧？
665,大概是舒小姐接过的最土最尴尬的片，难怪全程一副“我就看你们在‘作’戏”的表情。不过这种“隐喻”确实挺（只）适合现在的国内主流观众。
666,完全就是黄渤带着一帮朋友把十几个小品塞到一个大纲里，基本可以看出电影是边拍边修改剧本的，黄渤同时在导演身份上引用了太多自己出身演员的经验，整个作品都显得太信手拈来，对“末世”主题的理解太肤浅，太多临场发挥的尴尬台词，角色深度不够，剧情转折莫名其妙，感情线的黑人问号脸等。但最让我受不了的就是角色和演员本身性格太过融合，一度觉得这是在看真人秀……
667,同样演而优则导，我觉得黄渤和姜文的这种差距，除了说明两人本身才能的差距以外，是不是也说明了宁浩、管虎、徐峥和谢晋、谢飞、张艺谋的差距呢？剧本和表演可以及格，小聪明的地方也很棒，但摄影实在太灾难了，所以不能及格。
668,喜剧片分为喜剧片和中国式装疯卖傻聒噪假high片
669,"黄渤一如既往不错，舒淇很美，败笔是之前被粉丝吹很高的某绵羊

"
670,人物都是脸谱剧情浮于表面，又想讲社会政治又想讲人生际遇，归根结底还是选题太大hold不住。废话多废镜头也多，管你资源厉害，坐在银幕前的我可是感觉百无聊赖。舒淇的证件照确实是我见过最美的，她不可能出现在那种环境里。还有可千万别扯演技，装疯卖傻不叫表演
671,如果是王宝强导的我可以接受。
672,听闻张艺兴实至名归击败章宇王传君和姜武田壮壮几位问鼎华鼎奖最佳男配，这才是真的魔幻现实主义和黑色幽默呢，特意来改分了。新句型又出现了呢，“你表演好的能拿华鼎奖了”
673,豆瓣收钱了吧！！！！！看的我尴尬症都犯了！！！！！大晚上的我真瞎！我特么才是猴子🐒！！！被你们耍了！！！喜剧片？！烂片的战斗机啊吧！
674,？？
675,爱情戏份有点作呕，电影进行一半全体跳舞的毛病是从哪儿学的？
676,电影跟人一样，先看外表再谈内在，idea不错，但总不能把思想两个字写在脸上吧。情节的流畅，人物动机的可理解，是保证观众自觉跟进的最基本的俩要素。中奖着急回去、痴爱女神、困在孤岛的人就是猿猴，这三个＂弹药＂抛出去就不管了，弹药的命中和有威力还得靠精密运转的系统。每一处说教都现糊弄一个笨拙的上下文，感觉根本不至于此，各种物资也是想来就来，比生活在繁华城市的人还富足还容易。这个设置超级致命，整个故事的合理性和思想意图在地基阶段就坍塌成一滩烂泥。可以看到野心和诚意，但皮相差，节奏乱，咏叹调左一个右一个，大吼大叫毫无节制，抵消掉了对其野心和诚意的同情。它的确是一部较差的电影作品，如果硬要打三星（中人之姿）或四星（佳作）甚至五星（神作），那么放在世界电影的广阔画卷和历史长河中，是非常不客观，也是不负责任的。
677,⭐去一下水
678,故事有许多其他电影的影子，弱化了人与天斗，强化了人与人斗，算是社会隐喻。
679,这么好的题材要是给老美拍肯定是《饥饿游戏》，给岛国肯定也是《大逃杀》，即使是棒子也会来个《雪国列车》，反正国外的R级片看完都会发人深省、回味无穷！很不幸老乡渤叔的处女作选择这种黑色幽默反映人性的题材，说实话很不讨巧，要拍得东西太多，导致观影完留下一堆人傻笑，天朝的过审制度，演员们的话剧风，包括那些幼稚的台词，春晚级的特效！估计票房能收回成本就算成功吧，下一部还是回归喜剧吧，能把一个故事说清楚讲明白拍细致就行，别起点定的太高，毕竟咱是演员出身，您说呢渤叔？！
680,啥时代了，找一个白嫩的学表演的女孩脸上涂点黑泥头发弄乱点就是流浪汉了？
681,我已经厌倦了国内电影，特别是剧情片，爱情片，去电影院我只看欧美电影
682,刘浩存能别营销了吗?热度六的热搜12骗鬼呢，电影没上就上了三四个热搜?老瞪眼显你眼大?
683,很遗憾地说，张艺谋已经丢掉了重现一段历史的能力，以往对时代标志性气质的提炼，被道具与布景的勉力贴合所取代。当镜头扫过表情松散的群众，如同在紧绷的小品式桥段中插入了可有可无的缓释剂，而这本应成为影片最刻骨的内核。演员表演的精准反倒让他们失了魂，对时代的回眸仅仅在他们于荒漠上奔跑的那一刻显露出端倪，而这恰是他们对身体失去控制的一瞬。当然，这也是张艺谋早已熟稔于心的技能。
684,很讽刺，文化贫瘠时电影才是至宝，放映员才是众星捧的月，现今变的早已不只是定位，更遑论虔诚与尊重。严歌苓绝妙的《陆犯焉识》又被拎出一段，但令人悲鸣的故事总被干扰，尤其是仿如两个次元的表演。在剑拔弩张之后，实在很难信服二人会仓促产生某种父女般的羁绊。新谋女郎有太多需要锤炼的地方，久别重逢那个微笑如此章子怡，就更显拙了。结局被删，影响至少有半星。没办法，国师回归当年与乡土，真有太高期望。两星半。
685,电影很美，情节很平，张译有点用力过猛，两个人莫名其妙的拧巴，较劲了一个多小时，新谋女郎不怎么行，演的不行，没有灵气，片尾曲唱歌也唱的不咋的。
686,两半，因为拍得并不抓人，所以很容易被出戏的部分夺去注意力，之后就越看越假。那个年代农村家家通电了么？刘弟弟借个灯来学习？那么宝贝的灯小阿飞怎么舍得借给他？倒是看到胶片带来的特权，以及这特权下人的面目，灯罩就是特权的圣杯！不禁心里又一次叹电影数字化得好呀。情节刻意，台词没劲，女主角有种网红的娇气，Morning 居然说看到袁咏仪和杨采妮的感觉，我要黑他！全片最有冲击力的镜头还是《英雄儿女》王成喊话那一推。我不太相信删减一个情节点会造成这么大的伤害，本身拍得就平且缺乏细节
687,抱着很高的期待去看，但回馈给观众的就是浮于表面的情怀，情怀和感情是够了，但故事线真的清晰吗？国师说刘浩存是周冬雨接班人，老实说并不看好，这片里她只是中规中矩做到了不拉胯，但也并没有出彩。另外，张译这几年演角色感觉都是一副苦大仇深的模样，片里也用力过猛了，远不及范伟来的自然。还是期待一下接下来的悬崖之下吧。
688,导演老了，时代感还原的很好，但是剧本一塌糊涂，人物动机不明，故事无厘头。为了写一首情诗而用力矫情。
689,某些短评倒是动动脑子，它就是加了女儿抗包致死那段就能让故事顺畅让人物动机可信服了吗？不能因为张艺谋好不容易讲了个小格局还是跟文革相关就把自己的大脑忘了吧？以及范伟的角色也并没有做成搞笑担当，反而是最丰满的角色，甚至比戏很多的张译还出彩，让人有可品的空间，依我看《一秒钟》的减法还没做到位，不要来来回回讲同一个你抢来我抢去的矛盾事件浪费时间，用一个又一个的误会推动剧情发展不会显得造化弄人，只会让人抓着人物的衣领子问“你解释两句会怎样？”或者问“这么简单的道理你都听不明白”，用一个文革降智并不可以解释剧本上这些问题。
690,一部需要你自行脑补时代背景的电影 就算知道了被删减的部分 也想说一句 就这？？？ 感觉不是张艺谋拍的话 也不会这么大关注度 这么多退档啊啥的 真的不是营销吗？？？
691,女主演技太烂
692,我的妈啊，我是不是看了个假电影啊，怎么完全看不下去啊，而且新一代谋女郎啥玩意儿啊，演得做作就算了，一张嘴就直接送走我了
693,我真是太难过了，昨天看了电影，本来想打三星，话都想好了，回家电影频道在播黑客帝国，流泪，想想人99年拍成这样，你张艺谋拿了多少资源多少钱，帮你捧成什么样，你就拍这？？永远活在过去，一点创新性没有，还特么用女演员炒作！！真特么后悔，就不该去看。。。气死了。
694,太难看了，沙漠里是放了个唱民歌的音响吗？with 阿桢
695,国师是想干啥喃 给我们展示他高超的摄影技巧以及科普胶片机的使用方法？？？前1/3还以为穿越到了<姜子牙>真人版 整体感觉是在捧那个女孩吧
696,老谋子的电影出一部看一部吐槽一部。年纪大都要怀念青春了，不爱电影的其实就是你自己吧，名利、亲人，就是没有电影。姐弟演技差到怀疑是不是资本强势输入，给电影人的情书营销停停吧。
697,其实真没有想到，我这么一个对迷影片自带好感的情绪化观众，会不喜欢这一部。。。。最气的是，感受不到真诚。那些老谋子式审美的漂亮镜头，甚至成了减分项，本就不坚实的剧作基底，更加显得割裂。真的有必要表达这么多吗，可能因为我不过一个小小影迷，理解不了国师胸怀天下的责任感吧。
698,來，騙！
699,太蠢了。你想看一百遍，谁让你给我也看一百遍了。
700,两星半//这个世界会好吗//或许是很难再期待我们能再发出什么刺耳的声音了 即使是现在 仅仅是想完成看电影这个动作也一样跋山涉水都不一定可以如愿 至少六十年前他还看见了 六十年后我都不能得见//人是真的很容易被困住 一场打架 一个灯罩 一场放映 两帧胶片 成长背景 生长环境 意识形态 时代洪流 困住了得脱层皮甚至剔骨割肉自刎重生才能有所新生//无法预知被删改的部分 但成片至少还算逻辑顺畅 认爹和女儿身份的调换太显眼了//人物的前情后续全无 故事中的形象像被剪辑出来的胶片 仅呈现出它能呈现的 被噤声的又何止是这段影像里的这些人//大循环是这次的奇观展现//不敢认错只敢剪片//张艺谋最会选初恋脸 张译比范伟好//不该抱有期待观影 应该再《黄土地》一点//和1的远程观影
