,username,vote,review,rating
3728,Muto,3,家庭主题最能考验导演的功力。事实证明，洗尽铅华的莱纳交出了一份令所有人都《怦然心动》的答卷。他深知人们对于同一件事物怀有不同的看法并很难达到感同身受式的共情体验，因此影片睿智的采取了辩证叙事视角。正如影片中父亲提出的概念，所谓“整体大于部分之和” 并非是眼前的风景而是指我们浮动流转的视野。人生的悲凉在于生命的长度会随着时间的推移而不断缩减，但幸运的是生命的宽度（感知力）却是随着成长而逐渐提升。最终在两小无猜的互动当中，我们看到一颗包罗万象的《树》深埋在充满水分的泥土里。,4
3729,淡水无香,4,一个如此萌的正太站在面前，谁不会心动？,4
3730,留白也精彩,4,"挺不错的电影 看后很有感触,好想成为这样的女孩。",4
3731,二月早春,4,一对小孩，一棵树，特别简单的故事，讲得荡气回肠。,4
3732,傻冒叔,7,不做作的纯真，总是容易打动人。,4
3733,邓若虚,10,傲慢与偏见的故事。,3
3734,柠檬海盐,5,初恋,5
3735,Olivia,7,少男少女必看，爱与美的启蒙。,4
3736,咯咯精,3,这片子打太高不好吧…反正我在low的时候一边看一边哭…,3
3737,吴嘎嘎,2,好久没看这么抓人的电影了,5
3738,松萝,9,很喜欢这种视角不断切换交替的叙述方式，将少年少女的成长心事描述的多么动人。女孩总是比男孩早慧，所以她在树梢看风景时他漠然不解，她送的鸡蛋他悄悄丢弃，男孩往往混淆自己的感情，于是以别人的观感代替自己的判断。但幸好他们的人生路上都有指路人，也幸好他在努力追赶的路上她肯停一停。,5
3739,Lottie,10,我一直相信，这个世界上是有一些爱情如同宿命般无从逃避，不可取代，色授魂予，需以性命相拼。,5
3740,陆支羽,9435,3.5。1.与世孤绝的荒岛群像，物竞天择的社会缩影。2.没想到，黄渤真的拍了个“蝇王”式的反乌托邦寓言；无论票房口碑如何，这样的尝试已然足够攒脸。3.那场倒置船戏挺魔幻，有种集体着魔的快感，曾剑的摄影很加分。4.的确，这样一部电影，在华语影坛还不曾出现过同类。,3
3741,sillygirl,3114,预告片真的误事儿，是我看过的第一部预告片拖正片后腿的电影。本来看完预告片之后有点担心，但黄渤作为新人导演没有让我失望，结束后的鼓掌发自内心。可以说是我近年来看过的最好的华语电影，超过了药神，细节控会格外开心。晚点来补长评。,5
3742,库克船长,1633,中国不适合拍这种片。,1
3743,王大根,549,黄渤确实是本质山东人了，前半段一门心思搞政治明喻，结果后面还是个“底层屌丝做了一回君临天下的梦，最后一穷二白还能落一不离不弃大美女”的故事啊……,3
3744,与碟私奔,16228,荒诞中揭示人性，导演处女作应该说太用心了，简直就是想费力而不只是想讨好(巧)观众；场景和特效都非常认真，荒岛，破船的造型……电影就是高度文明的人再退回到猴子原始时代的现代寓言，这也足见一个酝酿多年的演而优则导的处女作的良苦『野心』，如果多一些这样的的导演，那么我们的国产電影好看了,4
3745,拐了,2713,就很费劲大张旗鼓地拍了一个新概念作文，又硬塞进来许多商业诉求，真不如直接做个话剧……,2
3746,frozenmoon,323,1.完成度确实不错，但也只到不错而已。2.从《迷失》化用了不少灵感，彩票、怪声、不想离开小岛，这一切都让人想到那部神剧中几个主角和几个设定的糅合与变形。3.关于人性实验，这种题材本身就是天然人性实验场，不然荒岛求生讲什么？有些部分很闪光，比如黄渤开了大灯，蛊惑人心的戏码，高喊的虚无理想主义能把封闭环境中的人群煽动到何等地步。但很快这样的野心就识时务地自我熄灭了。很多地方都是如此，刚想走向残酷的真实拷问，就戛然而止地返回关于爱情、关于钱财等等这些其实无关痛痒的伪拷问上了。这也怨不得导演，如果真的上演人性实验，我们也就看不到这“一出好戏”了。,3
3747,暄,1230,澳洲提前上映看完觉得比期待要好 zyx演技真的不怎么样 和舒淇的感情线有点不必要 中途穿插的一些画面超级尬 但可以看出黄渤对于电影还是有一些思考的,2
3748,影志,5781,多人版《荒岛求生》，孤岛版《欢迎来到东莫村》…TB船车也太高级了，都想作死体验一把了，哈哈哈！故事其实挺通俗易懂、当荒岛生存冒险片看也不赖。可解读内容多，黄渤导演野心很大，也很努力想拍好，虽然想讲的东西略多，片子再短一点或许更好。看《瓣嘴》黄渤自造差评，看完正片后超出了预期。片尾两彩蛋，字幕最后的徐峥彩蛋加分。,4
3749,桃桃林林,222,作为导演，黄渤尚有些稚嫩，尤其是在整体把握上，还是欠些火候。但是，长片导演处女作，去选择这样一个话题，还是挺让人惊喜的。,3
3750,满江红,318,我只能说我不能接受那么简单一个寓言故事竟然拍了两个半小时,3
3751,木卫二,133,并没有真正的群戏群像啊，只看到了群……,3
3752,二十二岛主,5518,实名表扬张艺兴，在一众资深演员中竟然能够成为戏眼，这要感谢黄渤的剧本和信任，给了他一个有发挥的角色。说回电影本身，整个观影过程就像心电图一样起起伏伏，每当觉得挺好的地方，接下来很快就垮掉，可当不足的地方过去了，又会有新的亮点出现。毕竟是处女作，不能因为导演是黄渤就拿超级高的标准来要求他，第一部戏就敢挑战具有如此丰富元素的大群戏，这种勇气只怕姜文都不具备。姜文第5部才拍出了一步之遥，而黄渤第一部就拍出来了，结尾从悬崖上坠落的那场戏和马走日跳下来的那一幕太像，并留给了观众足够多的解读空间。所以已经可以预见到影片正式上映后可怕的两极分化，但我可以肯定的说，这是2018华语电影最具勇气的尝试之一。最后想说，下一部戏也别什么广告都植入，在末世寓言面前，开心消消乐和快手真的太low了。,4
3753,无耻不混蛋,4066,为黄渤打call一百次，话先撂这了。可供解读的点，可能有100种。最后半小时把我“惊哭了”。【导演黄渤可期。】如此的黑色幽默，如此的荒诞，又如此的残酷，如此的厚重，关于中国社会近50多年来最完整的隐寓。看前半部，你本以为这仅仅只是大型荒岛求生真人秀节目，看到后面，你会啪啪打脸。,4
3754,大奇特(Grinch),263,比《动物世界》更“动物世界”，是个《蝇王》似的乌托邦寓言，开局有些“空中楼阁”之上的不切实际和笨拙，直到中后段重构规则、秩序与自然生态的关系后，才逐渐明朗起来，是个辛苦活。彩蛋是完全多余的。挺佩服黄渤处女作敢拍一个这样的题材，有野心是真的。,3
3755,烧卖是食物,1267,意外的好看，也可能是因为预告片感觉不伦不类导致期望值不高(；´д｀)ゞ很多场景片段都提现出了一个处女座的纠结，渤哥不必说，宝强就是让人看见就想笑～小兴黑化的那段鸡皮疙瘩都起来了，演技真的赞赞赞！而且能放下包袱扮丑也很敬业了，看到一半才认出来，可塑性很强！感觉意犹未尽，二刷二刷！,5
3756,阿怪,215,王宝强太太太太太太太聒噪了，分分钟想上去堵住他的嘴！,3
3757,梦想起飞lxx,1015,感觉挺不错的，电影里面尤其是张艺兴演的角色印象挺深刻的，有个大反转，真的惊到我了，不错不错，之后会关注张艺兴的作品的。黄渤导演处女作能看出他的野心挺大的，想表达地东西很多，不仅仅是一部喜剧，而是对人性的思考。,5
3758,华盛顿樱桃树,203,黄渤野心很大，本可躺着大卖，却做了个很危险的片子。一出现代寓言，丝毫都不意外，电影很有力量，看似闹剧却无比现实。就是片长太长，王宝强太吵。,3
3759,谢谢你们的鱼,2914,黄渤这一次真的拼了，用一群人荒岛求生的故事外壳好好地搞了一出人性实验，黑色，荒诞，疯狂，从生存的法则，部落的建立，文明的诞生，货币的诞生讲到政权的形成以及乌托邦社会的破灭，而在其中穿插着一个男人犹如摩西一般的成长历程，整个剧本的野心极大，不论是宏观上还是微观上都言之有物，连张艺兴都会演戏了！,4
3760,做一个罐妈呀,1366,如果张艺兴在这部戏里的表现都能算“惊艳”的话，那中国观众的标准真的近乎没有了,1
3761,黄青蕉,103,这就是把蝇王拍了一遍吧（还没那么写实残酷）黄渤真的很努力，这戏估计拍的没少受罪，其他人也是，张艺兴我甚至都看出一点点演技来了，但是这个不上不下的感觉，真是既没有被娱乐也说不上被教育，只能三星半,3
3762,乌鸦火堂,2529,简明人类发展史，乌托邦寓言，反向《蝇王》。黄渤导演处女作野心很大，荒诞讽刺的手法反映现实意义，三个阶段代表了生存→物质→精神的进阶，内核表达：文明是人类兽性的遮羞布。而最终的和谐告诉我们，真相才是统治者们最害怕的东西。电影更希望人能直面人性之恶，这样才能认识自身的不完美。新导演总是想表达很多内容，还有政治经济学在里面，导致片子有些过满篇幅过长，但这样的片子在华语片中是很少见的，实验色彩很重的商业片,4
3763,居无间,1855,如果对位近来的喜剧，想到的是《生存家族》，极端情境下，人际关系重新洗牌。它在生存的基础上，做的是关于权力的社会寓言，顺便安插了《杀生》的议题。最直接的象征物是那个倒置的轮船，180度的旋转镜头和蜥蜴主观镜头的想法不错。影片若是能再暗黑些，会更好。张艺兴撑得起场子，黄渤押宝押对了。这也是近年来用王宝强用得最好的一次。,4
3764,圣母院全球通缉,1060,电影前期口碑营销做得太狠了，正所谓希望越大失望也越大。,1
3765,九只苍蝇撞墙,87,2.5。解释通货膨胀还挺精彩。其他的桥段构思大部分都能找到不同外国电影的影子，很多该狠该黑的地方都软了，大概是为了照顾总菊的情绪和民众的接受程度。还好不庸俗，作为一个国产喜剧不容易了。舒淇的角色真是越看越烦，毫无存在感的一个微博美女相册集锦,3
3766,kulilin,1790,黄渤是有追求的导演，之前真没敢报期望。中国式反乌托邦，以为会是麻花式的喜剧，会在老本行上偷懒，但远远挖掘了更深层次的东西，这对于处女作来说实属不易。体制内无法呈现的阴暗面，以巧妙的抉择呈现，效果惊艳。美术、音乐以及表演掌控自如，恭喜黄渤！,4
3767,谋杀游戏机,1485,社会寓言，架空的故事，真实的社会性。一个极端的、异化的环境里，一群极端的、异化了的人。来自不同阶级的群像里，每个角色都承担着弱肉强食上的一环。比起杀生驴得水健忘村等片，一出好戏叙事更流畅通俗，完全可以视为中国版迷失。层层递进和反转给人很好的观感，不会因为主角受困而感到漫长无聊。张艺兴的角色转变弧度最大，倾注了导演最多心力。黄渤本来是可以很轻松地拍一部更有“商业卖相”的处女作的。如果后半段更黑暗一点会更有批判深度，毕竟社会形态变革总是伴随暴乱和流血的，可能是出于合家欢和审查考虑自行降低了尺度吧。总之，希望国产片都能有热闹的同时，也多有点思考，毕竟作为创作者，理应保持对这个世界的敏感。,4
3768,Shaw 喆宇,613,太难看了……黄渤拍的电影怎么能这么难看……也没看出来哪里有荒诞，也没看出喜剧哪里好笑，整个电影的过程看的我生不如死……头疼,1
3769,谢飞导演,265,一部荒诞奇特的寓言讽刺剧，认真、努力，作为演员黄渤的导演处女作值得肯定。除了导演想表达的意念过多外，剧作的弱点在于对主要人物（特别是黄自己扮演的主角）的设定及刻画单薄了些。要知道只有丰满、结实、有内容的人物形象，才是叙事艺术作品成功的核心。,4
3770,西楼尘,1150,脚底踩着天花板却当作陆地，身上披着病号服以为是水手，真与假上下颠倒，疯与魔一衣之隔。两幅扑克牌玩转价值，一段小视频操弄人心，在饥寒的时刻回归原始，在蛮荒的社会呼唤文明。披上熊皮就敢称王，夺取破船就可豪饮，天降锦鱼破了彩票梦，礼花巡船断了贪婪心。冷血蜥蜴看冷血人，假装热血演出好戏。,2
